serial_no,race,education,income,gender,age
0876395,47,06,000000,2,15
0876395,47,01,,1,11
0876395,47,02,,1,10
0876427,47,13,057000,1,55
0876427,47,14,023000,2,51
0876510,47,10,014100,2,53
0876510,47,12,026000,2,25
0876521,47,09,033000,1,30
0876521,47,03,005000,2,19
0876538,01,05,026000,1,30
0876538,47,09,022000,2,30
0876538,47,00,,2,02
0876556,47,09,000000,1,76
0876556,47,09,000000,2,72
0876601,47,13,033000,1,30
0876601,47,14,044000,2,28
0876675,47,13,042000,1,28
0876675,47,13,022000,2,30
0876675,47,00,,2,00
0876708,37,09,000000,2,44
0876708,37,09,000000,1,44
0876740,47,09,048000,1,45
0876740,47,09,020000,2,44
0876740,47,03,,1,12
0876799,47,11,028300,1,31
0876799,47,11,019500,2,29
0876799,47,00,,1,00
0876814,47,13,004700,2,43
0876814,47,13,078000,1,40
0876814,47,01,,1,05
0876814,47,00,,2,02
0876885,47,13,025000,2,35
0876885,47,02,,2,03
0876886,47,09,009300,1,64
0876886,47,11,000000,2,58
0876886,47,11,020100,2,27
0876977,37,13,034000,2,44
0876977,37,10,000000,1,20
0876977,37,06,006000,1,17
0877048,11,16,028000,1,33
0877114,47,09,060000,1,40
0877114,47,08,017000,2,42
0877114,47,02,,2,07
0877114,47,02,,2,05
0877114,47,09,000000,1,72
0877114,47,09,000000,2,73
0877145,47,09,019000,2,38
0877145,47,07,000000,2,17
0877145,47,02,,1,11
0877145,47,10,042000,1,34
0877160,47,09,032000,1,25
0877160,47,09,018000,2,22
0877160,47,00,,2,00
0877233,47,06,000720,2,33
0877233,47,10,013600,1,34
0877313,47,11,000000,2,80
0877335,48,10,040000,1,38
0877335,48,13,010000,2,37
0877335,48,02,,2,09
0877335,48,02,,1,07
0877335,48,01,,1,04
0877335,47,00,,1,00
0877389,47,06,000000,1,51
0877407,47,11,040000,1,45
0877407,47,13,045000,2,41
0877407,47,04,,2,14
0877407,47,03,,2,12
0877436,47,12,000000,2,51
0877445,47,06,012500,1,56
0877445,47,06,005100,2,54
0877445,47,06,018000,2,54
0877445,47,04,000000,1,56
0877574,47,13,041000,1,34
0877574,47,10,004200,2,36
0877574,47,03,,2,12
0877574,47,02,,1,10
0877574,47,01,,2,06
0877574,47,01,,1,03
0877607,47,10,000860,2,69
0877607,47,09,031600,1,52
0877607,47,09,000000,2,76
0877613,47,09,000000,2,79
0877626,47,11,046000,1,36
0877626,47,10,046000,2,36
0877626,47,02,,1,06
0877626,47,00,,2,02
0877688,47,09,016500,2,46
0877688,47,04,,1,13
0877688,47,09,000000,1,43
0877789,47,13,072000,1,29
0877789,47,13,008000,2,24
0877789,47,00,,1,02
0877818,47,04,000000,1,76
0877818,47,09,008000,2,67
0877875,47,09,000000,1,51
0877875,47,09,000000,2,45
0877875,47,03,,1,13
0877875,47,02,,1,11
0877880,47,14,035000,2,59
0877880,47,13,053000,1,63
0878007,47,09,015000,1,52
0878091,47,11,000000,2,69
0878095,71,09,000000,1,27
0878095,71,01,014400,2,31
0878095,71,04,,1,14
0878095,71,02,,2,08
0878095,71,02,,2,07
0878095,71,02,,2,06
0878095,71,02,,1,04
0878103,47,11,010000,1,22
0878103,47,11,004000,1,21
0878103,47,11,010000,1,21
0878103,47,11,005000,2,20
0878149,47,09,025000,1,41
0878149,47,10,028000,2,41
0878149,47,04,,2,14
0878149,47,02,,1,04
0878224,47,04,000000,2,83
0878260,47,16,074000,1,52
0878306,47,09,031000,1,34
0878306,47,12,030700,2,31
0878306,47,00,,1,00
0878357,47,09,030000,1,52
0878357,47,11,020000,2,48
0878357,47,07,002000,2,18
0878357,47,04,,1,14
0878358,47,09,022000,1,34
0878358,47,09,019000,2,31
0878358,47,02,,2,06
0878358,47,00,,1,02
0878358,47,00,,2,01
0878394,47,09,008800,2,30
0878394,47,02,,1,10
0878414,47,13,010800,2,23
0878434,47,11,012000,1,47
0878434,66,09,020000,2,43
0878434,47,04,,2,14
0878434,66,04,000000,1,15
0878434,66,04,,2,14
0878435,47,11,045000,1,52
0878435,47,09,018600,2,50
0878435,47,05,017600,1,27
0878435,47,11,000000,1,22
0878489,47,09,037000,1,29
0878489,47,02,,2,09
0878489,47,02,,2,06
0878489,47,09,022000,2,33
0878542,47,12,000000,1,49
0878542,47,13,001700,2,45
0878542,47,07,002900,2,17
0878542,47,04,,1,14
0878558,47,15,130000,1,57
0878649,37,09,000000,1,24
0878701,47,13,037000,2,48
0878738,47,09,000000,2,68
0878738,47,12,009000,2,36
0878739,47,12,000000,1,39
0878739,47,13,040000,2,36
0878739,47,00,,2,02
0878834,47,09,000000,2,83
0878834,47,11,033000,1,53
0878846,37,07,000000,2,79
0878846,37,04,000000,2,39
0878859,47,11,010000,2,24
0878859,47,11,009000,1,22
0878887,47,13,050000,2,38
0878887,47,09,020000,1,48
0878942,47,13,030000,1,51
0878942,47,09,009900,2,48
0878944,47,13,022300,2,55
0878944,47,11,039700,1,54
0878976,47,13,064000,1,52
0878976,47,09,012000,2,50
0879070,37,11,017000,2,22
0879070,37,10,028300,2,21
0879093,47,09,040000,1,42
0879093,47,11,015000,2,38
0879093,47,08,001800,1,18
0879093,47,01,,2,10
0879093,47,02,,1,08
0879094,47,11,050000,1,47
0879094,47,11,024000,2,44
0879094,47,03,,1,13
0879095,47,09,025800,2,52
0879120,47,10,095000,1,58
0879120,47,09,000000,2,57
0879248,47,09,022000,2,39
0879248,47,09,000000,2,59
0879248,47,14,017000,2,32
0879262,47,10,022000,2,56
0879262,47,03,019000,1,36
0879273,47,09,014500,1,55
0879295,47,03,,1,14
0879328,47,13,120000,1,46
0879354,37,09,021000,2,44
0879354,37,09,006000,1,20
0879354,37,04,,1,14
0879384,47,01,000000,1,71
0879384,47,09,000000,2,65
0879458,37,08,000000,2,48
0879458,37,03,,1,09
0879458,37,06,064000,1,55
0879517,47,09,000000,2,71
0879521,47,13,006000,2,33
0879521,47,13,003000,1,27
0879557,47,14,060000,1,60
0879557,47,07,000000,2,19
0879558,66,11,000000,2,77
0879610,47,01,011000,1,62
0879726,47,04,000000,2,77
0879741,47,13,039000,2,39
0879741,47,11,005900,1,39
0879775,47,12,027000,2,38
0879775,47,05,001200,2,16
0879775,47,04,000000,1,15
0879793,47,09,000000,1,75
0879793,47,04,004200,2,75
0879889,47,09,048000,1,49
0879889,47,10,002000,2,52
0879889,47,05,003500,1,17
0879889,47,04,000000,1,15
0879898,47,11,066000,1,39
0879898,47,12,036500,2,37
0879898,47,03,,2,12
0879898,47,03,,2,11
0879898,47,02,,2,08
0879898,47,07,004500,2,17
0879945,47,09,028800,1,42
0879945,47,11,024000,2,41
0879945,47,07,002000,2,18
0879979,47,09,000000,2,75
0879979,47,13,025000,2,53
0880004,47,11,004900,1,66
0880088,48,03,000000,1,37
0880088,48,03,000000,2,30
0880088,48,03,,2,11
0880088,48,03,,2,09
0880088,48,00,,2,00
0880088,48,04,,1,13
0880219,47,13,010900,2,47
0880219,47,05,000000,2,16
0880234,47,04,000000,1,81
0880234,47,11,000000,2,62
0880246,47,11,021500,2,44
0880246,47,10,043000,1,40
0880249,47,09,000000,1,40
0880249,47,09,000000,2,37
0880249,47,08,000000,1,18
0880249,47,07,000000,1,17
0880249,47,02,,1,08
0880346,47,11,050000,1,38
0880346,47,09,000000,2,39
0880346,47,02,,2,09
0880346,47,02,,2,05
0880356,47,09,000000,1,26
0880356,47,09,012000,2,26
0880356,47,02,,1,07
0880356,47,02,,1,05
0880359,47,10,309000,1,60
0880359,47,10,000000,2,58
0880427,47,09,003800,2,19
0880442,37,07,012000,1,50
0880460,47,13,041200,2,47
0880460,47,09,029000,1,47
0880488,47,09,039300,1,43
0880488,12,11,003700,2,47
0880534,47,09,043300,1,59
0880534,47,09,014100,2,58
0880591,47,10,009600,1,59
0880629,47,03,000000,2,93
0880783,47,12,028000,1,31
0880783,47,13,022000,2,28
0880783,47,00,,2,02
0880801,37,11,004100,1,24
0880801,37,00,,2,02
0880801,37,00,,1,01
0880801,37,07,000000,2,20
0880804,47,09,090000,1,54
0880804,47,09,004000,2,53
0880819,47,10,043000,1,28
0880819,47,10,020000,2,32
0880819,47,02,,1,07
0880819,47,01,,2,05
0880873,47,09,020700,1,42
0880873,47,10,016700,2,41
0880873,47,09,000240,1,18
0880873,47,04,000000,2,15
0880884,47,12,000000,1,83
0880884,47,09,000000,2,72
0880919,47,09,000000,2,87
0880941,47,13,000000,1,86
0880978,47,09,000000,1,53
0880978,47,09,001000,2,50
0880978,47,06,000000,2,16
0881013,47,10,001000,2,18
0881014,47,10,010000,1,38
0881014,47,05,000000,2,15
0881014,47,02,,2,09
0881014,47,02,,2,05
0881147,47,09,030000,1,46
0881147,47,11,012000,2,42
0881147,47,07,001200,2,18
0881147,47,05,000000,2,15
0881147,47,03,,1,12
0881180,47,13,013900,2,34
0881213,47,10,030600,1,51
0881218,47,09,020000,2,48
0881406,47,04,000000,1,30
0881406,47,05,000000,2,32
0881406,47,02,,1,08
0881406,47,02,,1,06
0881406,47,01,,2,05
0881406,47,01,,2,03
0881432,47,04,000000,1,73
0881432,47,06,000000,2,75
0881434,47,12,035000,1,49
0881434,47,09,014000,2,47
0881434,47,07,001000,1,18
0881434,47,04,000000,2,15
0881470,47,04,000000,2,43
0881470,47,04,000000,1,64
0881470,47,00,,2,02
0881482,47,09,008500,2,23
0881482,47,01,,2,03
0881482,47,00,,2,02
0881482,47,09,016000,2,23
0881635,20,16,015000,1,37
0881639,47,10,036000,1,42
0881639,47,09,011300,2,40
0881639,47,02,,2,09
0881639,47,02,,1,07
0881639,47,02,,2,06
0881717,47,09,023200,1,37
0881717,47,09,010900,2,35
0881717,47,07,005700,2,17
0881717,47,03,,1,11
0881717,47,01,,2,05
0881717,47,00,,2,02
0881717,47,00,,1,01
0881750,47,11,001700,2,28
0881750,47,01,,2,05
0881765,47,05,000000,2,76
0881772,47,09,100000,1,53
0881772,47,02,,2,08
0881772,47,09,022000,2,30
0881772,47,02,,2,11
0881799,47,13,044600,2,43
0881831,47,09,006000,1,46
0881884,47,13,000900,1,66
0881884,47,13,000000,2,65
0881910,47,09,003600,2,30
0881910,47,09,000000,1,39
0881910,47,01,,2,05
0881910,47,01,,2,04
0881955,47,09,000000,1,75
0881955,47,14,017400,2,70
0882089,47,13,033800,2,32
0882093,47,12,048100,1,39
0882093,47,13,022800,2,41
0882093,47,10,004300,1,17
0882157,47,09,025000,1,41
0882157,47,09,025000,2,37
0882157,47,07,005000,2,17
0882157,47,04,000000,1,15
0882157,47,04,,2,13
0882162,47,09,000000,2,79
0882186,47,08,006400,1,93
0882186,47,14,043700,1,51
0882186,47,09,002700,1,18
0882236,66,13,000000,1,53
0882236,47,11,013600,2,43
0882236,47,03,,2,12
0882299,47,09,040000,1,28
0882299,47,09,043000,2,53
0882299,47,00,,1,00
0882330,37,15,030000,1,47
0882330,37,14,054000,2,43
0882433,47,13,000000,1,93
0882433,47,13,000000,1,71
0882438,47,11,033900,1,28
0882438,47,10,007100,2,25
0882438,47,00,,1,01
0882438,47,04,,1,14
0882474,47,12,035000,1,36
0882474,37,09,008000,2,44
0882509,47,09,022300,1,53
0882509,47,09,012700,2,49
0882514,47,16,160000,1,40
0882514,47,14,013000,2,38
0882514,47,03,,2,11
0882514,47,02,,1,09
0882514,47,01,,2,04
0882546,47,09,000000,2,21
0882546,47,00,,1,01
0882555,47,10,003000,2,18
0882691,47,13,035000,1,42
0882691,47,13,040000,2,41
0882691,47,01,,2,08
0882691,47,01,,1,05
0882780,47,09,000000,1,36
0882786,37,07,017000,2,39
0882786,37,04,,2,13
0882786,37,03,,1,12
0882826,47,10,000960,2,48
0882826,47,04,,1,14
0882831,47,08,003800,1,59
0882831,47,13,000000,2,52
0882866,47,09,005000,1,28
0882866,47,10,030000,2,43
0882866,47,04,,2,13
0882968,47,11,019700,1,60
0882968,47,09,000000,2,60
0882975,47,13,003500,1,22
0882975,47,11,021600,1,21
0883029,47,09,038000,1,46
0883029,47,11,020000,2,46
0883112,47,11,022100,1,42
0883112,47,11,027900,2,43
0883112,47,06,000230,2,16
0883131,47,09,000000,1,69
0883131,47,09,024000,2,60
0883151,47,10,044000,2,30
0883151,47,12,017000,2,25
0883157,47,09,040000,1,43
0883157,47,14,060000,2,42
0883157,47,00,,2,00
0883190,47,11,035000,1,29
0883190,47,11,005000,2,28
0883190,47,02,,2,04
0883190,47,01,,1,03
0883190,47,00,,2,01
0883311,47,09,035600,1,47
0883311,47,12,000000,2,47
0883358,47,09,000000,1,56
0883358,47,09,024000,2,52
0883420,47,09,000000,1,69
0883420,47,09,000000,2,70
0883425,47,16,064000,2,57
0883436,47,03,000000,2,89
0883440,47,06,000000,1,75
0883440,47,09,000000,2,80
0883453,47,11,000000,2,63
0883453,47,09,023700,1,69
0883483,47,09,041600,1,53
0883483,47,10,011300,2,36
0883483,47,04,,1,13
0883514,47,13,034000,1,33
0883514,47,11,000000,2,29
0883514,47,00,,1,02
0883564,47,06,000000,1,60
0883564,47,09,034500,2,54
0883583,47,12,013600,2,74
0883583,47,05,000000,1,43
0883603,47,11,003300,1,19
0883685,47,10,000000,2,93
0883741,47,13,040000,1,61
0883741,47,13,016000,2,62
0883775,47,15,069000,1,46
0883775,47,13,003700,2,45
0883775,47,04,,1,14
0883867,47,05,000000,2,70
0883940,47,10,025600,2,57
0883976,47,11,016500,1,39
0884029,47,04,000000,1,87
0884059,47,11,001000,2,20
0884113,47,09,094000,1,55
0884113,47,09,030000,2,49
0884113,47,10,002500,2,19
0884113,47,06,003000,1,17
0884130,47,09,000000,2,83
0884242,47,11,030000,1,21
0884242,47,09,027500,1,21
0884253,47,11,017200,2,24
0884253,47,14,014800,2,30
0884253,47,11,003500,2,27
0884317,47,10,052000,1,46
0884317,47,11,001500,2,44
0884317,47,06,002500,2,16
0884317,47,04,000000,1,15
0884317,47,03,,2,12
0884317,47,04,,2,11
0884317,47,02,,2,10
0884419,47,08,000000,1,60
0884419,47,09,018300,2,55
0884527,47,11,041500,1,49
0884638,47,04,000000,1,15
0884656,47,10,009000,2,25
0884656,47,02,,2,04
0884656,47,00,,1,01
0884684,47,08,000000,1,72
0884738,47,09,000000,2,52
0884738,47,09,028000,1,32
0884751,47,13,030000,2,42
0884751,47,04,,2,14
0884836,37,10,008500,2,19
0884836,37,00,,1,00
0884850,47,07,000000,2,85
0884908,47,12,080000,1,41
0884908,47,09,012000,2,37
0884908,47,02,,1,11
0884908,47,02,,1,07
0884908,47,00,,2,01
0884920,47,15,081000,1,36
0884920,47,11,030000,2,34
0884920,47,02,,1,06
0884920,47,02,,1,04
0885014,47,09,000000,2,85
0885035,47,11,009000,2,31
0885035,47,11,024000,1,33
0885035,47,02,,1,10
0885035,47,02,,1,09
0885035,47,01,,1,03
0885035,47,00,,2,01
0885048,47,10,031200,1,48
0885048,47,13,052000,2,46
0885048,47,04,,2,13
0885048,47,02,,1,08
0885048,47,02,,1,06
0885049,47,06,000000,1,85
0885049,47,13,000000,2,77
0885142,47,08,026000,1,34
0885142,47,09,000000,2,31
0885142,47,00,,1,00
0885142,47,02,,2,07
0885148,47,09,000000,1,79
0885170,47,09,024000,1,31
0885170,47,10,010000,2,29
0885170,47,01,,1,06
0885170,47,01,,2,04
0885210,47,12,060000,1,41
0885309,37,15,136000,1,63
0885309,47,14,000000,2,56
0885309,37,10,005300,2,20
0885373,47,11,000000,1,66
0885373,47,09,000000,2,63
0885414,47,09,000000,2,78
0885414,47,11,043000,1,39
0885423,47,13,045000,2,47
0885426,47,07,006000,1,35
0885426,47,09,005000,2,29
0885426,47,00,,1,02
0885426,47,00,,2,01
0885432,47,08,045000,1,44
0885432,47,10,010500,2,44
0885457,47,10,001900,2,18
0885478,37,11,032300,1,40
0885478,37,09,018000,1,32
0885478,37,09,004600,1,29
0885558,47,05,000000,1,81
0885558,47,09,000000,2,80
0885583,47,13,040000,2,36
0885606,47,09,022000,1,41
0885606,47,12,000000,2,36
0885606,47,04,,1,13
0885606,47,02,,1,07
0885615,47,09,000000,1,63
0885615,47,04,036000,2,51
0885664,47,11,012500,1,68
0885664,47,09,000000,2,63
0885704,47,13,058000,2,32
0885704,47,13,025000,1,37
0885704,47,01,,2,05
0885725,47,04,014700,1,68
0885725,47,08,027300,2,60
0885761,47,09,041000,1,47
0885761,47,10,004400,2,46
0885967,47,11,059000,1,37
0885967,66,09,000000,2,37
0885967,47,04,,2,14
0885967,47,03,,1,11
0885996,47,12,057000,1,44
0885996,47,14,025700,2,42
0885996,47,03,,1,12
0885996,47,02,,2,09
0886002,47,09,029000,1,37
0886002,47,00,,2,02
0886002,47,06,000000,2,17
0886002,47,10,014100,2,33
0886025,47,09,000000,1,68
0886025,47,09,000000,2,68
0886049,37,05,018400,2,62
0886151,47,08,000000,1,72
0886151,47,08,000000,2,73
0886161,47,11,000000,1,68
0886161,47,09,000000,2,70
0886244,47,11,085000,1,40
0886244,47,09,006000,2,44
0886244,47,03,,2,11
0886324,47,08,000000,1,56
0886324,47,08,000000,2,55
0886324,47,09,000000,2,24
0886324,47,07,000000,2,17
0886517,47,09,032000,2,46
0886517,47,09,000000,1,22
0886517,47,09,028100,1,19
0886520,32,10,000000,2,27
0886520,47,10,011000,1,26
0886520,32,02,,2,06
0886520,32,00,,1,02
0886556,47,10,005800,2,19
0886556,47,09,000370,2,18
0886575,47,09,000000,1,81
0886575,47,08,000000,2,79
0886575,47,02,000000,1,74
0886591,47,07,030000,1,38
0886591,47,08,007200,2,39
0886591,47,07,000500,1,18
0886591,47,05,002500,1,16
0886591,47,03,,2,12
0886591,47,03,,2,12
0886591,47,02,,2,07
0886708,47,09,008500,1,72
0886708,47,09,024000,2,47
0886719,47,09,013600,2,77
0886729,47,11,000000,1,44
0886729,47,10,026000,2,41
0886729,47,05,000000,1,16
0886743,47,09,050000,1,33
0886743,47,09,018500,2,33
0886743,47,02,,2,07
0886743,47,02,,1,05
0886900,47,05,040000,1,74
0886947,47,09,054000,1,56
0886947,47,13,036800,2,52
0886947,47,11,035800,1,23
0886975,47,09,000000,1,56
0886975,47,09,031000,2,46
0886998,47,09,006000,1,63
0886998,47,09,000000,2,64
0887095,47,09,000000,2,52
0887095,47,09,014000,1,28
0887124,37,09,015000,1,19
0887124,37,00,,2,00
0887124,37,09,010000,2,20
0887131,47,11,012400,2,56
0887187,47,09,020000,1,43
0887212,47,09,000000,1,74
0887212,47,04,000000,2,67
0887212,47,11,000000,2,44
0887223,47,09,000000,1,67
0887223,47,07,008000,2,69
0887252,47,13,028000,2,25
0887289,47,09,000000,1,61
0887289,47,09,003500,2,56
0887327,47,10,004000,1,19
0887362,47,13,000000,2,93
0887425,47,09,033000,1,33
0887425,47,09,012000,2,35
0887426,47,08,000000,2,47
0887426,47,06,000000,2,16
0887467,47,13,037000,2,54
0887467,47,13,063000,1,55
0887484,47,09,000000,2,21
0887507,47,09,063000,1,55
0887507,47,05,000000,2,64
0887570,47,05,000000,1,87
0887636,47,09,000000,1,40
0887636,47,09,032000,2,36
0887636,47,01,,2,03
0887636,47,00,,1,02
0887707,47,14,020000,1,41
0887707,47,13,025000,2,41
0887707,47,06,000000,2,16
0887707,47,04,,1,14
0887707,47,03,,2,12
0887707,47,02,,1,10
0887707,47,02,,1,08
0887751,47,13,011400,1,24
0887751,47,09,023100,1,24
0887764,47,09,022000,2,72
0887821,37,09,032000,2,50
0887822,47,13,035000,1,43
0887822,47,09,006000,2,42
0887822,47,07,001800,1,18
0887822,47,06,000500,1,17
0887822,47,03,,1,13
0887865,47,11,025000,1,27
0887865,47,11,018000,2,24
0887865,47,00,,1,00
0887869,47,04,000000,2,78
0887898,47,09,040000,1,58
0887898,47,09,024000,2,55
0887957,47,13,046500,1,35
0887957,47,13,034500,2,29
0887957,47,01,,2,04
0887957,47,00,,2,01
0887994,47,09,036000,1,36
0887994,47,13,034000,2,34
0887994,47,01,,2,03
0887994,47,00,,2,01
0888032,47,01,000000,1,43
0888095,47,09,036000,2,48
0888095,47,11,032000,1,50
0888121,47,12,042000,1,43
0888121,47,10,022000,2,29
0888121,47,02,,2,05
0888121,47,01,,1,04
0888121,47,00,,2,02
0888164,47,06,000000,1,79
0888171,47,11,037000,1,43
0888171,47,09,018000,2,39
0888171,47,11,020000,1,21
0888171,47,11,006000,1,20
0888171,47,10,006000,1,18
0888171,47,06,002500,1,16
0888212,47,09,020100,1,59
0888229,47,11,000000,1,77
0888299,47,07,000000,2,89
0888376,47,09,003000,1,38
0888376,47,09,020000,2,46
0888471,47,11,006000,1,23
0888471,47,11,003500,1,23
0888561,47,09,000000,1,86
0888561,47,08,000000,2,83
0888697,47,09,024000,1,39
0888697,47,09,025000,2,33
0888697,47,00,,1,02
0888697,47,00,,2,00
0888742,37,11,007000,2,45
0888742,37,11,030000,2,26
0888742,37,04,,1,14
0888742,37,00,,1,00
0888750,47,11,000000,1,50
0888750,47,09,009500,2,50
0888750,47,09,002000,2,22
0888750,47,01,,2,03
0888773,47,11,037000,1,31
0888773,47,09,017000,2,30
0888773,47,03,,1,11
0888773,47,02,,1,10
0888773,47,02,,1,06
0888798,47,09,049800,1,50
0888818,47,09,020000,1,23
0888818,47,09,000000,2,20
0888818,47,00,,2,01
0888833,47,14,025000,1,51
0888854,47,12,055000,1,35
0888854,47,11,010900,2,32
0888854,47,02,,2,10
0888854,47,02,,1,08
0888910,47,11,000000,1,75
0888910,47,08,005800,2,63
0888918,47,11,020000,1,36
0888952,47,13,055000,1,51
0888954,37,07,004000,2,35
0888954,37,00,,1,00
0888973,47,13,037000,2,41
0889331,47,09,000000,1,81
0889331,47,12,000000,2,73
0889331,47,09,000000,1,35
0889363,47,10,040000,2,52
0889363,47,13,042000,1,53
0889367,47,08,000000,1,83
0889367,47,11,000000,2,75
0889442,47,09,000000,1,67
0889442,47,09,002100,2,69
0889545,47,05,000000,2,30
0889555,47,11,036000,1,51
0889555,47,09,007500,2,47
0889591,47,11,000000,1,64
0889591,47,05,004600,2,64
0889670,47,11,030600,1,33
0889670,47,12,041800,2,30
0889714,47,12,000000,2,60
0889714,47,13,012700,2,36
0889714,47,03,,2,12
0889714,47,02,,1,10
0889715,47,09,040100,1,51
0889787,47,10,072000,1,36
0889787,47,11,000000,2,34
0889787,47,04,,1,14
0889787,47,02,,1,06
0889787,47,00,,1,01
0889864,47,04,000000,1,69
0889864,47,09,000000,2,75
0889887,47,09,000000,2,54
0890263,47,08,000000,2,54
0890266,47,09,000000,2,65
0890266,47,09,000000,1,80
0890313,47,08,000000,1,70
0890313,47,09,000000,2,65
0890375,47,04,000000,1,72
0890376,47,09,005000,2,25
0890376,47,07,000900,1,25
0890376,47,01,,1,06
0890382,47,13,035000,1,32
0890382,47,10,027600,2,33
0890382,47,01,,1,05
0890382,47,00,,1,02
0890418,47,13,000000,2,83
0890451,37,09,014000,2,28
0890451,37,01,,2,09
0890451,37,01,,2,04
0890451,37,00,,2,01
0890552,47,08,000000,1,72
0890569,47,11,032000,2,49
0890569,47,01,,1,03
0890627,47,09,040000,1,58
0890627,47,09,005500,2,57
0890813,47,13,000000,1,55
0890813,47,09,013000,2,46
0890822,47,11,003000,1,19
0890887,47,14,070000,1,56
0890887,47,13,022000,2,57
0890920,37,08,000000,1,26
0890938,47,09,018000,1,36
0890938,47,11,000000,2,28
0890938,47,02,,2,07
0890938,47,01,,2,04
0890938,47,00,,1,01
0890938,47,02,,1,10
0891034,47,09,023000,2,38
0891034,47,08,000000,1,19
0891054,47,04,000000,1,85
0891054,47,07,000000,2,85
0891071,47,09,003000,1,79
0891089,47,11,041000,1,26
0891089,47,00,,2,02
0891125,47,11,020000,2,25
0891182,47,04,000000,1,69
0891182,47,09,009000,2,62
0891408,47,09,038500,1,41
0891408,47,11,028100,2,38
0891412,47,04,000000,2,78
0891414,47,09,040000,1,57
0891414,47,01,000000,1,70
0891414,47,09,004000,1,18
0891414,47,09,000000,2,63
0891414,47,11,000000,1,49
0891451,47,12,031000,2,39
0891451,47,10,024000,1,36
0891451,47,02,,2,11
0891451,47,02,,1,10
0891451,47,02,,2,09
0891472,47,14,041000,2,41
0891496,47,09,000000,1,36
0891496,47,13,000800,2,32
0891496,47,02,,1,09
0891496,47,02,,1,08
0891496,47,02,,2,06
0891562,47,13,012200,2,27
0891583,47,12,050000,1,27
0891583,47,13,030000,2,28
0891583,47,00,,1,00
0891702,47,09,029000,1,32
0891702,47,09,020000,2,28
0891702,47,02,,2,07
0891702,47,02,,2,04
0891713,47,06,038000,1,51
0891713,47,10,006000,2,45
0891713,47,10,003000,2,22
0891722,47,10,018000,2,21
0891739,47,10,002500,2,18
0891743,47,09,000000,1,70
0891743,47,09,019500,2,77
0891771,47,09,004000,2,20
0891771,47,00,,1,00
0891771,47,10,015000,1,24
0891782,47,09,022000,2,53
0891890,47,09,000000,2,41
0891905,47,09,000000,2,76
0891922,47,01,000000,1,48
0892021,47,12,045000,1,52
0892021,47,09,000000,2,53
0892021,47,04,,2,14
0892033,47,09,042000,1,53
0892033,47,09,048000,2,53
0892034,47,15,051000,1,47
0892034,47,16,048400,2,48
0892034,47,02,,2,05
0892054,47,09,018700,2,35
0892054,47,03,,2,12
0892054,47,02,,2,10
0892154,47,13,309000,1,23
0892200,47,15,309000,1,39
0892200,47,15,060000,2,39
0892200,47,02,,1,05
0892200,47,01,,2,04
0892234,47,05,000000,1,76
0892234,47,07,000000,2,82
0892282,47,10,040000,2,48
0892356,47,11,029400,1,21
0892515,47,07,010000,1,36
0892515,47,09,007500,2,28
0892586,47,08,000000,1,73
0892586,47,09,004400,2,68
0892587,47,11,018000,1,51
0892587,47,13,065000,2,46
0892660,47,09,052000,1,74
0892660,47,09,000000,2,71
0892669,47,14,047000,1,53
0892669,47,09,079000,2,48
0892711,47,09,041000,1,39
0892711,47,12,044000,2,41
0892711,47,04,,2,12
0892711,47,02,,1,09
0892711,47,04,,2,13
0892726,47,12,035500,1,43
0892726,47,13,000000,2,39
0892726,47,02,,2,10
0892726,47,02,,1,08
0892726,47,02,,2,06
0892744,15,11,014000,2,36
0892744,59,01,,1,03
0892761,47,10,000000,2,61
0892761,47,09,020800,2,27
0892800,47,13,025000,1,49
0892853,47,10,039000,1,51
0892940,47,09,023000,2,25
0892940,47,11,026000,1,27
0892978,47,09,033000,1,35
0892978,47,11,009000,2,33
0892978,47,02,,1,09
0892978,47,01,,2,03
0893012,37,11,022000,1,35
0893012,37,08,025800,1,32
0893024,47,14,052000,1,53
0893024,47,13,051000,2,47
0893024,47,06,000000,1,16
0893091,47,09,045000,1,38
0893091,47,09,015000,2,38
0893091,47,10,007000,2,19
0893091,47,09,004000,1,17
0893091,47,04,,1,14
0893091,47,02,,2,11
0893187,47,09,038800,1,57
0893187,47,09,003700,2,57
0893295,47,09,030000,1,39
0893303,47,09,059000,1,47
0893303,47,10,018000,2,46
0893303,47,10,045000,1,24
0893343,15,09,000000,1,38
0893343,47,15,000000,2,36
0893343,60,01,,2,05
0893343,60,00,,1,02
0893355,47,15,031100,2,37
0893355,47,04,,2,13
0893355,47,02,,1,09
0893355,47,02,,2,05
0893415,47,11,037400,1,46
0893415,47,14,034000,2,50
0893415,47,05,001300,2,16
0893415,47,04,,1,14
0893416,47,09,006100,1,34
0893416,66,09,011000,2,26
0893416,47,01,,2,05
0893416,47,09,014000,1,27
0893457,15,12,000000,2,68
0893465,37,13,309000,1,49
0893465,37,03,,1,13
0893493,47,10,024000,1,39
0893493,47,02,,2,09
0893493,47,02,,2,06
0893493,47,01,,2,03
0893493,47,03,,1,10
0893505,47,09,000000,2,26
0893505,47,01,,2,04
0893505,47,00,,2,02
0893505,47,12,015000,1,23
0893505,47,10,008000,2,21
0893535,37,09,016000,1,20
0893596,47,04,000000,2,93
0893624,47,14,015800,1,70
0893800,47,09,000000,1,69
